Nombre,Direccion,Localidad,Pais,Latitud,Longitud,OK
SERGIO NUNO (EMPLEADO),RUA NOSSA SENHORA DAS NEVES Nº195,JOVIM,PORTUGAL,41.1132233,-8.5327574,SI
SERLYM GALICIA,C/. SAN ROSENDO Nº28-BAJO,OURENSE,ESPAÑA,42.3498275,-7.8754552,SI
SERVICIOS FORESTALES VIANEL,"GUILLAREI-ALBELOS, Nº187",TUI,ESPAÑA,42.0724911,-8.6277671,SI
SERVICIOS MEDIOAMBIENTALES DEL MIÑO,"RUA DO MERLO, N.1PLANTA ENT, PUERTA DCH",PONTEAREAS,ESPAÑA,42.1756174,-8.5064757,SI
SERVICIOS PROFESIONALES LA LABRIEGA,"C.A. LA LABRIEGA,27 BUEÑO",ISLA (LA),ESPAÑA,43.4796512,-5.2369426,SI
SERVINET,"REBOREDA, 4",VILANOVA DE CERVEIRA,NULL,41.9383326,-8.744077299999999,SI
SETE FOLHAS,AVDA. 1º DE OUTUBRO LOJA 11,VILANOVA DE CERVEIRA,PORTUGAL,41.9420386,-8.7430459,SI
SETE FOLHAS (VILA NOVA),ESTRADA DE LOIVO 399,VILANOVA DE CERVEIRA,PORTUGAL,41.9236309,-8.7422868,SI
SEVERIANO AGROCOMERCIAL,"CL A BALSA, S/N",AS PONTES,ESPAÑA,43.4439872,-7.8545687,SI
SEVILLA MIFLOR,"C/MAGNESIO, 1",SEVILLA,ESPAÑA,37.412053,-5.955438699999999,SI
SIDERAL CINEMA,"C/ DOCTOR FOURQUET, 20",MADRID,ESPAÑA,40.4075924,-3.6976559,SI
SILENE ESTUDIO,"C/. LUIS BRAILLE, Nº12 PISO 1",ALMERIA,ESPAÑA,36.8299277,-2.4551951,SI
SILENE ESTUDIO,"C/. LIMA, 7",ALMERIA,ESPAÑA,36.834756,-2.4517082,SI
SILLEDA JARDIN,"C/MARIA COLMEIRO, 5",SILLEDA,ESPAÑA,42.6968766,-8.2453264,SI
SILVESTRUM,"C/. RIVERO, 18",AVILES,ESPAÑA,43.5544962,-5.921403799999999,SI
SILVET,"C/TERRA CHA, 4 - 2ºASAN SOAN DE LAGOSTELLE",GUITIRIZ,ESPAÑA,43.181123,-7.884829000000001,SI
SILVEXPLOR,"RUA ESTRADA NACIONAL, 41-BARRACAO",MORTAGUA,PORTUGAL,40.3884927,-8.2980398,SI
SIMBIOSE,RUA ENTRECINS N°2 3C,AS NEVES,ESPAÑA,42.0890518,-8.419046,SI
SIMBIOSE,"PRAZA MAIOR, Nº 12",AS NEVES,ESPAÑA,42.0880544,-8.4146032,SI
SINDA DA VILA FLORISTAS,"CTRA. DO PORTAL, 36 - VALLADARES",VIGO,ESPAÑA,42.178177,-8.717813,SI
SINOPLE,"C/. MAR MEDITERRANEO, 13",ALCALA DE GUADAIRA,ESPAÑA,37.3463431,-5.8500001,SI
SKYPLANT,"HEMONYSTRAAT, 60-3",BT AMSTERDAM,PAISES BAJOS (HOLANDA),52.3559436,4.902993299999999,SI
SOCIETE DE DIFFUSION FLORALE (SODIF),74 CHEMAIN DES FLEURS,CROTTET,FRANCIA,46.2820498,4.8882257,SI
SOCIETE DE DIFFUSION FLORALE-AYDOILLES,4 RUE REMIREMONT,AYDOILLES,FRANCIA,48.2149332,6.5802255,SI
SOCIETE DE DIFFUSION FLORALE-AZERGUES,ZAC DES ILES,MARCILLY D AZERGUES,FRANCIA,45.8676543,4.7197334,SI
SOCIETE DE DIFFUSION FLORALE-CHATENOY,ZAC CHAMP CHASSY,CHATENOY EN BRESSE,FRANCIA,46.791875,4.915301899999999,SI
SOCIETE DE DIFFUSION FLORALE-CLERMONT-FERRAND,15 RUE GUTENBERG,CLERMONT-FERRAND,FRANCIA,45.785054,3.1303195,SI
SOCIETE DE DIFFUSION FLORALE-HYERES,1401 ROUTE DE PIERREFEU,HYERES,FRANCIA,43.1391014,6.1554879,SI
SOCIETE DE DIFFUSION FLORALE-LE GRAND QUEVILLY,3 RUE PAUL LAMBARD,LE GRAND QUEVILLY,FRANCIA,49.4223885,1.0505898,SI
SOCIETE DE DIFFUSION FLORALE-NICE,MIN ST AUGUSTIN BOX 217 FLEURS 35,NICE,FRANCIA,43.6681755,7.206744,SI
SOCIETE DE DIFFUSION FLORALE-SAINT MENEHOULD,ZAC LES ACCRUES,SAINT MENEHOULD,FRANCIA,49.075271,4.885885,SI
SOCIETE DE DIFFUSION FLORALE-SALIGNY,6 RTE VALLÉE DES PRÉS/ZA LES VAUX RENARDS,SALIGNY,FRANCIA,48.2085556,3.3454698,SI
SOCIETE DE DIFFUSION FLORALE-SODIF LA CLAYETTE,16 RUE DES JARDINS,LA CLAYETTE,FRANCIA,46.286805,4.310678999999999,SI
SOCIETE DE DIFFUSION FLORALE-TALANT,5 RUE DES MOULISSARDS,TALANT,FRANCIA,47.3426009,4.9969696,SI
SOLIS-PLANT,"C/. LA GIOCONDA, 8",EJIDO (EL),ESPAÑA,36.7650007,-2.8037179,SI
SOMOLINOS COMUNIDAD DE BIENES,"CTRA. M-510 KM. 5,600",GALAPAGAR,ESPAÑA,40.5737876,-4.005542,SI
SONAGA GESTION,"VILAR DE ARRIBA, 16 - DEIXEBRE",OROSO,ESPAÑA,43.01481,-8.4220206,SI
SONHOS VERDES DE LILIANA R.A. GUEDES,"AV. DA EUROPA, S/N",VILA REAL,PORTUGAL,41.3029182,-7.7334044,SI
SORAYA FLORES,Plaza España 13 - Flores Soraya Bajo,VEGUELLINA,ESPAÑA,42.4345486,-5.8851074,SI
SORIALES,"C/.LAMAS DEL PRADO, 134 BAJO",LUGO,ESPAÑA,43.0489886,-7.7990697,SI
SOTIPLANTA,"RUA DOCTOR ANTONIO JOSE DE ALMEIDA, Nº 269",MIRA,PORTUGAL,40.4326551,-8.7299083,SI
SOULGARDEN,"AVDA. DE AMERICA, 38",GRANADA,ESPAÑA,37.1605783,-3.5963249,SI
SPINNINGREEN,AVENIDA ESTADOS UNIDOS DA AMERICA N.97 12 ESQFREGUESIA ALVALADE,LISBOA,PORTUGAL,38.7488411,-9.141238999999999,SI
SPORT AND NEWS,"C/. MANUEL ASUR, 8 B",CASTRILLON,ESPAÑA,43.5735475,-5.958227099999999,SI
STELINE PLANTS BV,KRUISSTRAAT 7,BONHEIDEN,BELGICA,51.0029421,4.591456,SI
STYLO 2,"CALLE PADILLA, 38",MEDINA DEL CAMPO,ESPAÑA,41.3103085,-4.914176299999999,SI
SUBLIFLOR FRANCE SARL,315 CHEMIN DU MOULLIN DES AUBES,LUNEL,FRANCIA,43.6992279,4.1614211,SI
SUCULANDIA,"C/. SAN VICENTE FERRER, 11",PINOSO,ESPAÑA,38.397162,-1.0438371,SI
SUEÑOS E IDEAS,"C/.POMBAL, 6-BAJO",BANDE,ESPAÑA,42.0311035,-7.975316400000001,SI
SUMIAGUA,"ZONA COMERCIAL BERGAZOS, S/NNACIONAL 525, KM 293",LALIN,ESPAÑA,42.6632379,-8.1111439,SI
SUMINISTROS AGROALIMENTARIOS LA GRANJA,"CALLE SAN ROQUE, 115-3ºA",LUGO,ESPAÑA,43.0056621,-7.550852700000001,SI
SUMINISTROS EUROPACO,LG. DE CELAS DE PEIRO VILA,CULLEREDO,ESPAÑA,43.2496252,-8.407361,SI
SUMINISTROS EVA RIOS,"AVDA. LUGO, 73 - BAJO",MONTERROSO (CASCO URBANO),ESPAÑA,42.7933527,-7.8311261,SI
SUMINISTROS VILABOA,"CTRA. NAC. DE SANTIAGOESPERANTE, 66",LUGO,ESPAÑA,42.809901,-7.6137872,SI
SUMINISTROS VIÑA,"AVDA. SANTIAGO, N.33",FRIOL,ESPAÑA,43.0303964,-7.7965427,SI
SUPERMERCADO AGRICOLA,"AVDA. SAN ROSENDO, 21",CELANOVA,ESPAÑA,42.1525628,-7.9550214,SI
SUPERMERCADO HNOS FERNANDEZ,"AVDA. ORDOÑEZ-EDIFICIO VIGASA, Nº26",GOIAN - TOMIÑO,ESPAÑA,41.9466053,-8.7740639,SI
SUQUOIA GARDENS,"RUA QUINTA DOS BONECOS, N.4 2ºESQ",SETUBAL,PORTUGAL,38.53492809999999,-8.8986292,SI
SURF SPOT MADRID,"C/. CAN CABANYES, 71",GRANOLLERS,ESPAÑA,41.5699415,2.267282,SI
SUSANA OTERO,CARREGAL DE ARRIBA,TOMIÑO,ESPAÑA,41.9973926,-8.6964618,SI
SUSANA PATRICIA CORREIA FERREIRA,"RUA SANTOS POUSADA,739 OLIVEIRA DO DOURO",VILA NOVA DE GAIA,PORTUGAL,41.1203009,-8.575856,SI
SV INTERIORISMO Y DECORACION EVENTOS,"CALLE DEL POZO, 1.",ARLANZA,ESPAÑA,42.6631669,-6.4188622,SI
SYLDAVIA FLORISTAS,"C/CORTA, LOCAL 4",VALLADOLID,ESPAÑA,41.6250392,-4.7408475,SI
TAIS FLORISTERIA,"PLAZA PACHORROS, 2",LUARCA,ESPAÑA,43.542969,-6.534692199999999,SI
TALLER & CO,"C/. INES CASTRO, 11",CORUÑA (A),ESPAÑA,43.3605123,-8.409488399999999,SI
TAMARA CORTEGOSO,TRAVESIA REPUBLICA ARGENTINA 1B,MARIN,ESPAÑA,42.7810718,-8.8846545,SI
TANATORIO A XUNQUEIRA,"AVDA FINISTERRE, 56",CEE,ESPAÑA,42.9593614,-9.194041799999999,SI
TANATORIO A XUNQUEIRA (NO USAR),"AVDA FINISTERRE, 56",CEE,ESPAÑA,42.9593614,-9.194041799999999,SI
TANATORIO CREMATORIO,"AVDA. ALMEIRAS, 63",ALVEDRO-CULLEREDO,ESPAÑA,43.3044814,-8.3609797,SI
TANIA BREA FLORISTA,"C/ MANUEL FERROL, 12",CARRAL (CARRAL),ESPAÑA,43.2269081,-8.3568284,SI
TANIA TORRECILLA,"RUA LIBERTADE, 48-BAJO",VIANA DO BOLO,ESPAÑA,42.1830175,-7.1104006,SI
TAPERIA A CARLA,"C/ MUIÑOS, 32 - A - FIGUEIRO",TOMIÑO,ESPAÑA,41.9645458,-8.770272,SI
TAPERIA EPOCA,"AVDA. CONCORDIA, 2",TUI,ESPAÑA,42.0498985,-8.643086,SI
TAPERIA O BARRIL,"PLAZA DO SEIXO, 9",TOMIÑO,ESPAÑA,41.9915859,-8.743618999999999,SI
TAPERIA PRADO,C/ COBA Nº1 -  PLANTA BAJA,NIGRAN,ESPAÑA,42.1628491,-8.8142915,SI
TAREK RODRIGUEZ PERITACIONES,"CMÑO PONTE DO RIO (DA), NUM.24CASTRO",MOS,ESPAÑA,42.1961198,-8.6075728,SI
TE PROMETO UN JARDIN DE ROSAS,"ALCALDE MARCHESI, 13 - B",CORUÑA (A),ESPAÑA,43.3562016,-8.403698799999999,SI
TECIPLANTE,"ESTRADA NACIONAL, 8 - KM 122,3",ALJUBARROTA,PORTUGAL,39.5623048,-8.9356068,SI
TECLY,"C/ CAMINO DE SANTIAGO, 12",SAN JUSTO DE LA VEGA,ESPAÑA,42.4555374,-6.0156621,SI
TECNICONS-CASTILLA,C/ GREMIO DE LOS METALURGICOS PARC. S58,HONTORIA,ESPAÑA,40.9066314,-4.1092844,SI
TELENOAGROPECUARIA,"SAN DICTINO, 8",ASTORGA,ESPAÑA,42.4556566,-6.0487931,SI
TEMPESTADE DE FLORES PRODUÇAO DE KIWIS,"RUA ESPIRITO SANTO, Nº 536",FELGUEIRAS,PORTUGAL,41.3332106,-8.2623769,SI
TENDENCIAS FLORISTAS,"LOUREIRO CRESPO, 19",PONTEVEDRA,ESPAÑA,42.4289301,-8.6359433,SI
TERE,"SANTA MARIA-OUTEIRO, 18",TOMIÑO,ESPAÑA,42.0028879,-8.726092699999999,SI
TERESA SANCHEZ,"VILAR DO XESTAL, 2-NOCEDA",LALIN,ESPAÑA,42.695199,-8.180896,SI
TERRA FLORISTERIA,"C/REAL, 184 - BAJO",FERROL,ESPAÑA,43.481415,-8.239664,SI
TERRA OZA,"LUGAR CANDIEIRAS, 9",OZA-CESURAS,ESPAÑA,43.1539366,-8.1616825,SI
TERRARIA,"C/. ANSELMO CIFUENTES, 11 ESC.DRCHA. 7ºC",GIJON,ESPAÑA,43.5382316,-5.6618119,SI
TERRAS DO MIÑO,"B/.TOLLO, 136 GOIAN",TOMIÑO,ESPAÑA,41.9470138,-8.7728962,SI
THE BOUQUET,R HENRIQUE ALECRIA 91 R/C ESQBAIRRO DA MOUTEIRAFREGUESIA LORDELO DO OURO E MASSARELOS,PORTO,PORTUGAL,41.1566483,-8.6535557,SI
THE EVENT CO,"ESCOLAS GERAIS, 27 4º DTO",LISBOA,PORTUGAL,38.71280660000001,-9.128083199999999,SI
THE QUEEN - FLORES,"RUA TREVO, 38",PORTO,PORTUGAL,41.1755568,-8.6175049,SI
THE WILD WHISPER,"C/. SANT JAUME, 38",RELLEU,ESPAÑA,38.5882764,-0.3098988,SI
THEGREENCORNER.ES,"C/. PASTOS PRIMAVERA, 42",NAVALCARNERO,ESPAÑA,40.3054652,-4.001277,SI
THETROPICALPLANT,C/SIMON HERNANDEZ 68 5ºB,MOSTOLES,ESPAÑA,40.31888989999999,-3.8550998,SI
THOMAS MAJORISTA DE FLORS (NO USAR),"C. CAMÍ DE CRIST, 33",VILASSAR DE MAR,ESPAÑA,41.4993899,2.3761945,SI
TIENDA VERDE,"C/.JOSE ANTONIO, 58",RIBADAVIA,ESPAÑA,42.3198313,-8.165751199999999,SI
TIENDA VERDES CURTIS,"AVDA. PRINCIPAL, 115 B",CURTIS,ESPAÑA,43.1228268,-8.1484641,SI
TIENDAS ECOPLANTA,"TRAVESIA DE VIGO, 103 BAJO",VIGO,ESPAÑA,42.238234,-8.7038241,SI
TIERRA INGENIERIA Y PAISAJISMO SL,"C/. GABRIEL GARCIAS MARQUEZ, Nº4-BAJO",LAS ROZAS,ESPAÑA,40.5253044,-3.8900111,SI
TIME'S MARKET,"LUGAR DE A CAÑOTA, 20G",CORUÑA (A),ESPAÑA,42.9516462,-8.1572432,SI
TITA BOUTIQUE DAS FLORES,RUA TELHEIRA DO MEIO 71 B R/C C VILAR DO PARAISOFREGUESIA MAFAMUDE E VILAR DO PARAISO,NULL,PORTUGAL,41.1133041,-8.6157249,SI
TITA VARELA,"PI Y MARGALL, 125",VIGO,ESPAÑA,42.235179,-8.7292618,SI
TODO VERDE,"RUA DA MIOTEIRA, 34B",SAN CIBRAO DAS VIÑAS (CAPITAL),ESPAÑA,42.2948445,-7.872840300000001,SI
TODOCAMPO AGROTIENDAS,LUGAR URIZ - CTRA.NACIONAL 6 - KM 518,BEGONTE,ESPAÑA,43.128516,-7.6459127,SI
TODOSEMILLAS Y MAS,"C/.MURILLO, 7-BAJO",LEON,ESPAÑA,42.5890304,-5.5633266,SI
TOMASZEWSKI SP. Z.O.O.,AL.KRAKOWKA 205/211,WARSZAWA,POLONIA,52.1871683,20.953825,SI
TOÑI (EMPLEADO),"LG. DE BREA, 124GUISAMO",BERGONDO,ESPAÑA,43.2997404,-8.2731154,SI
TORNASOL,CALLE CARABELA LA PINTA Nº18,BAIONA,ESPAÑA,42.1201707,-8.8511565,SI
TOSCAL GARDEN,"CAMI CABANES, 102",JAVEA,ESPAÑA,38.7643582,0.1877959,SI
TOTE FLORES,"AVDA. LACIANA, 42",VILLABLINO,ESPAÑA,42.9387063,-6.3165412,SI
TOUCEDA,"C/. DOCTOR JOSE FARIÑA, 4 4ºIZQ",BETANZOS,ESPAÑA,43.2773693,-8.211959499999999,SI
TRABALHOS FIGUEIREDO,"R DAS ALMINHAS, Nº181GONDAR E ORBACEM",CAMINHA,PORTUGAL,41.8038743,-8.766892799999999,SI
TRAGSA,"C/. MALDONADO, 58",MADRID,ESPAÑA,40.4332547,-3.6743367,SI
TRALALEIRA C.S.A,"AIDEA DE OROXO,12SAN MAMEDE DE URROS",ALLARIZ,ESPAÑA,42.212301,-7.8612289,SI
TRASLOAJO,"AVDA. SAN ROQUE, S/N",GUARDA (A),ESPAÑA,40.46366700000001,-3.74922,SI
TRASNIÑOS,"SAN ANTONIÑO, Nº7 - BAJO 2º B",BARRO,ESPAÑA,42.5541451,-8.6220959,SI
TREBOL (LEON),"TRAVESIA DE COMPOSTILLA, 6, 2ºD",PONFERRADA,ESPAÑA,42.5516192,-6.5968497,SI
TREBOLE FLORISTERIA,"C/RIO CARES, 23",POLA DE LAVIANA,ESPAÑA,43.2427949,-5.563736,SI
TREVIN,"C/. REPUBLICA DONIMICANA, 11 LOCAL 7",MADRID,ESPAÑA,40.4584295,-3.6766465,SI
TRIANGULOS ESTIVAIS,"AVDA ENGENHEIRO ARANTES E OLIVEIRA, Nº40 R/C DTº",AREEIRO,PORTUGAL,38.7409366,-9.1243561,SI
TRINIL 40,"RUA CANOVAS DEL CASTILLO, 10 OF.13, Nº10",VIGO,ESPAÑA,42.2394583,-8.727809100000002,SI
TRISQUEL LLANERA,"AVDA.PRUDENCIA GONZALEZ,5",POSADA DE LLANERA,ESPAÑA,43.4404914,-5.8517562,SI
TROPICANA,"C/.CERVANTES, S/N",CARBALLO,ESPAÑA,43.2133663,-8.6883998,SI
TRUJILLO VALVERDE,"C/AMBERES, 1",CACERES,ESPAÑA,39.4685207,-6.3852582,SI
TRUVI,CTRA. CALA GALDANA KM.2,FERRERIES,ESPAÑA,39.9705825,4.0010836,SI
TU BARQUITO DE PAPEL (NO USAR),"PIÑEIRO DE AREAS, Nº34",COVELO,ESPAÑA,42.2828496,-8.389985,SI
TU JARDIN,CTRA. FRIOL KM 0300,AS AREIRAS,ESPAÑA,43.2504393,-5.983257699999999,SI
TU MENU GOIAN SL,"C/TOLLO, 59",GOIAN - TOMIÑO,ESPAÑA,41.9470138,-8.7728962,SI
TUCAN TU CAN,"AVENIDA BURJASSOT, 43 LA SAÏDIA",VALENCIA,ESPAÑA,39.4854189,-0.3860283,SI
UBIÑA ROMANO JOSE,"Cl. BAÑOS, 88CALDELAS DE MIÑO",CALDELAS DE TUI,ESPAÑA,42.0551857,-8.568992,SI
UN LUNES 28,"AVDA. JOSELITO EL GALLO, Nº58",DOS HERMANAS,ESPAÑA,37.288809,-5.9082318,SI
URBASER,C/. AGUSTIN DE FOXÁ 4,MADRID,ESPAÑA,40.4671866,-3.6881258,SI
URSULA PIÑEIRO - CANGAS,CUNCHIDO DE ARRIBA 35 (DARBO),CANGAS,ESPAÑA,42.25617159999999,-8.800019599999999,SI
UTE,"C/AVDA.GONZALO NAVARRO, PARC. X-20-POL.IND.RIO DO POZO",NARON,ESPAÑA,43.5012892,-8.192374299999999,SI
UTE EXTRACO-MISTURAS 2021,"RUA CAMIÑO DA CIMA, NUM.24-PISO 1º",OURENSE,ESPAÑA,42.3544394,-7.8458681,SI
UTE MELCOR ABACO SALCEDA,C/. RUA TEMPLARIOS Nº 16 BAJO,CULLEREDO,ESPAÑA,43.3152504,-8.361000899999999,SI
UTE SAN JOSE EL EJIDILLO BAIONA,"RUA ROSALIA DE CASTRO, 44",PONTEVEDRA,ESPAÑA,42.42731999999999,-8.649229900000002,SI
UTE ZONAS VERDES DE VIGO (ACCIONA-MANTEN),"CALLE CACHENO, 8",VIGO,ESPAÑA,42.2076018,-8.698213299999999,SI
VALDEON & LIEBANA (NO USAR),"AVDA.CONSTITUCION, 95-C/ESTEBAM CORRAL,1",CISTIERNA,ESPAÑA,42.802657,-5.1303648,SI
VALENTYNA ESTUDIO DE FLORES,"RUA CELSO EMILIO FERREIRO, Nº6 BAJO",CELANOVA,ESPAÑA,42.1531054,-7.9559322,SI
VAMINO JABONES NATURALES,"CAMINO NORIETA, 18",PECHINA,ESPAÑA,36.9126761,-2.4261712,SI
VAN SON Y KOOT,DONGENSEWEG 3A,KAATSHEUVEL,PAISES BAJOS (HOLANDA),51.6482024,4.9993111,SI
VANE ON LINE,"CMÑO COSTA DA PARDELLA, 31",Palma de Mallorca,ESPAÑA,39.5726541,2.6568551,SI
VANEFLOR,"C/. RAMON Y CAJAL, 4 (GALERIA COMERCIAL)",GRANADA,ESPAÑA,37.1829583,-3.6155578,SI
VANESA FIDALGO,"CAMIÑO COBA DE XABEL, Nº4",PANXON,ESPAÑA,42.2089281,-8.7043743,SI
VANESA NUÑEZ,BARRIO BARRO 49A,TOMIÑO,ESPAÑA,41.9924192,-8.7424885,SI
VANGFLOR,ESTRADA DOS PAULINOS-apt.82,SARILHOS GRANDES,PORTUGAL,38.6667024,-8.9620084,SI
VANSY TALLER FLORAL,"CALLE JOSE MARIA SALABERRIA, 37 - 5D",DONOSTIA - SAN SEBASTIAN,ESPAÑA,43.3041457,-1.9801623,SI
VARELA SANCHEZ,"AVDA CAMBADOS, 53",VILANOVA DE AROUSA,ESPAÑA,42.5471157,-8.8118301,SI
VDH LOGISTICS (VAN DONGEN),TRADEBOULEVARD 2D HAVEN 506,RL ZEVENBERGEN (MOERDIJK),PAISES BAJOS (HOLANDA),51.6597541,4.5625759,SI
VEGAPRESAS,"CAMINO DE SANTURIO, 114",FINCA VEGAPRESAS-GIJON,ESPAÑA,43.494783,-5.638810299999999,SI
"VELVETWIFDOM, LDA","RUA DO ROSARIO, 274",PORTO,PORTUGAL,41.1514776,-8.6211795,SI
VEPROGA,C/. CAMPO GRANDE Nº13 BJ,MELIDE,ESPAÑA,42.9121347,-8.0175276,SI
VERALEZA ASTURIAS,"POL.IND.DE ROCES, 3 - C/TEANO, 10",GIJON,ESPAÑA,43.50656619999999,-5.6931562,SI
VERALEZA BELAVISTA,"ESTRADA DE CHELAS, 164-ARMAZEM D FREGUESIA DE BEATO",LISBOA,PORTUGAL,38.7372218,-9.1165343,SI
VERALEZA COIMBRA,"ESTRADA DE CHELAS, 164-ARMAZEM D FREGUESIA DE BEATO",LISBOA,PORTUGAL,38.7372218,-9.1165343,SI
VERALEZA GAIA,"ESTRADA DE CHELAS, 164-ARMAZEM D FREGUESIA DE BEATO",LISBOA,PORTUGAL,38.7372218,-9.1165343,SI
VERALEZA MARL,"ESTRADA DE CHELAS, 164-ARMAZEM D FREGUESIA DE BEATO",LISBOA,PORTUGAL,38.7372218,-9.1165343,SI
VERALEZA MERCO,"ESTRADA DE CHELAS, 164-ARMAZEM D FREGUESIA DE BEATO",LISBOA,PORTUGAL,38.7372218,-9.1165343,SI
VERALEZA PORTUGAL,"ESTRADA DE CHELAS, 164-ARMAZEM D FREGUESIA DE BEATO",1900-156,PORTUGAL,38.7366494,-9.116824099999999,SI
VERALEZA PRODUCCION,"LUGAR SOUTELO, S/N",GOIAN - TOMIÑO,ESPAÑA,41.9470138,-8.7728962,SI
VERANO PRADO,"CAMINO DE FRIAN, 93",VIGO,ESPAÑA,42.2453671,-8.6951714,SI
VERBENA,"AVDA. DA MARIÑA, 50",NULL,ESPAÑA,43.694858,-7.442044,SI
VERDALIS,"AVDA. DIAGONAL, 523  PL21",BARCELONA,ESPAÑA,41.3909787,2.1393322,SI
VERDECORA ALCALÁ DE HENARES,C.COMERCIAL LA DEHESACARRTERA NACIONAL II,ALCALA DE HENARES,ESPAÑA,40.5019991,-3.3335841,SI
VERDECORA ARAVACA,"C/. DE CABEZA DE MANZANEDA, 104",MADRID,ESPAÑA,40.46403710000001,-3.782477199999999,SI
VERDECORA CENTRO COMERCIAL ESTACION DE VIGO,"C/URZAIZ-PLAZA ESTACION, 1",VIGO,ESPAÑA,42.2325186,-8.7114872,SI
VERDECORA MAJADAHONDA,"CTRA. DE BOADILLA, DEL MONTE, 106",MAJADAHONDA,ESPAÑA,40.4515915,-3.8815441,SI
VERDECORA PARQUE SUR,"AVDA. DE GRAN BRETAÑA, S/N",LEGANES,ESPAÑA,40.3406759,-3.7441329,SI
VERDECORA ZARAGOZA,"LA TORRE OUTLETAVDA. LOGROÑO, KM. 6, 5",ZARAGOZA,ESPAÑA,41.67768119999999,-0.9537886999999999,SI
VERDECORA ZARAGOZA,"LA TORRE OUTLET-AV.LOGROÑO, KM 6, 5",ZARAGOZA,ESPAÑA,41.67768119999999,-0.9537886999999999,SI
VERDENAZ,"LA VILLA, 2-PRELO",PRELO,ESPAÑA,43.4064583,-6.8026852,SI
VERDESSOL EVENTOS,"C/.CRISTO, S/N",MEDINA DE LAS TORRES,ESPAÑA,38.3415787,-6.4146973,SI
VERDILUGO,"C/ARRIEIRAS - CTRA.FRIOL, Nº 35",LUGO,ESPAÑA,43.11712430000001,-7.633088600000001,SI
VERDNATURA LEVANTE,"CALLE FENOLLAR, 2",ALGEMESÍ,ESPAÑA,39.20932,-0.4169968,SI
VERNET CLAIRE,RUE DU PUITS ROZAN Nº 1,SAINT-JEAN-BONNEFONDS (AUVERGNE RHONE ALPES),FRANCIA,45.4571196,4.4241879,SI
VERSAIYE,CALLE LEON 25COBOCALLEJA,FUENLABRADA,ESPAÑA,40.2630806,-3.7448991,SI
VERSILIA FLORISTERIA,"CTRA. TAMEIGA - PEREIRAS, 149",MOS,ESPAÑA,42.1711983,-8.6484838,SI
VERSOL,CTRA N-120 - ASTORGA,SANTIBAÑEZ DE VALDEIGLESIAS,ESPAÑA,42.5151399,-5.7690579,SI
VETERINARIA LA ROBLA,"Cl. REAL, 6 D - BAJO","ROBLA, (LA)",ESPAÑA,42.8028594,-5.630021,SI
VEZVIANA PLANTAS,"RUA DO LAMOSO, Nº67",MEADELA,PORTUGAL,41.7093524,-8.7917149,SI
VIANA FLOR,"RUA DAS POCINHAS, Nº25, 1ºESQ SAO VICENTE",BRAGA,PORTUGAL,41.5578894,-8.4217704,SI
VIANAPLANT,"AVENIDA SÂO ROMÂO, 181",NEIVA,PORTUGAL,41.1706252,-8.2388105,SI
VICTOR,"CALLE SANTA MARIA JOSEFA, Nº17 4ºB",LEON,ESPAÑA,42.6100242,-5.5656627,SI
VICTOR MANUEL,"RUA JULIA MINGUILLON, 4 3ºE",VIGO,ESPAÑA,42.2402379,-8.7065521,SI
VICTORIA VAZQUEZ,"SAN MARTIÑO, 5",CALDAS DE REIS (CASCO URBANO),ESPAÑA,42.58024349999999,-8.6308429,SI
VICTORINO DURAN,"RUA DA CHANCA, Nº3MEAÑO",DENA (SANTA EULALIA),ESPAÑA,42.4486326,-8.8168563,SI
VIDA CIRCULAR,URB.MIÑOR 105,GONDOMAR,ESPAÑA,42.107036,-8.7620871,SI
VIEITES PAZ,"C/CORON-VISTA REAL, 41 - CALEIRO",VILANOVA DE AROUSA,ESPAÑA,42.5684019,-8.8091676,SI
VILA VERDE EN FLOR,"AV.ANTONIO SERGIO, 669",VILA VERDE,PORTUGAL,41.6460829,-8.4360729,SI
VILANOVA AVANCE,RUA QUINTANS 2(Junto en la ctra.de Santiago),CARBALLO,ESPAÑA,42.8706596,-8.558069999999999,SI
VILASTARFLORS,"CAMI DEL CRIST, 33 , LOCAL N-1  L-4.2",VILASSAR DE MAR,ESPAÑA,41.4993899,2.3761945,SI
VILLA SAN JOSE CENTRO ESPECIAL DE EMPLEO,"VILLA SAN JOSEC/.DE LA MIRANDA, S/N",PALENCIA,ESPAÑA,42.3033041,-4.5624426,SI
VILLAR FLORES SHOP,VILLAR DE CARCEDO S/N,VALDES,ESPAÑA,43.49379649999999,-6.412228199999999,SI
VILLEGAS,"C/.MANOLO ESCOBAR, 48 - PL 2. P A","EJIDO, (EL)",ESPAÑA,36.7747495,-2.8192274,SI
VIMASS FLORA,"CAMI DEL CRIST, 2",VILASSAR DE MAR,ESPAÑA,41.4960492,2.3761155,SI
VIOLETAS,C/Pastillo 13,HUELVA,ESPAÑA,37.2611226,-6.9357131,SI
VIOLETAS,"C/MAESTRO NICOLAS,34",LEON,ESPAÑA,42.587272,-5.5686202,SI
VIPLANT VIVEIROS DO ALGARVE,QUINTA DO PARRAL - PADERNE,ALBUFEIRA,PORTUGAL,37.1811877,-8.1799615,SI
VIRGEN DEL SOCORRO,"AVDA.DE LASALLE, 77",SALAMANCA,ESPAÑA,40.954807,-5.6819956,SI
